year,term,college,subject,subject_name,number,name,description,credit_hours,gen_ed,gen_ed_name,crn,section,section_info,section_notes,section_attributes,section_capp_area,section_co_request,section_special_approval,part_of_term,start_date,end_date,meeting,type,type_name,start_time,end_time,days,room,building,instructor
2007,Summer,KV,AAS,Asian American Studies,100,Intro Asian American Studies,"Interdisciplinary introduction to the basic concepts and approaches in Asian American Studies. Surveys the various dimensions of Asian American experiences including history, social organization, literature, arts, and politics.",3 hours.,1US,Cultural Studies - US Minority,30560,A  ,,,"UIUC Social Sciences, and US Minority Culture(s) course.",,,,S2,2007-06-11Z,2007-08-02Z,0,LCD,Lecture-Discussion,01:30 PM,03:15 PM,TWR    ,G48,Foreign Languages Building,"Chung, J"
2007,Summer,KV,AAS,Asian American Studies,100,Intro Asian American Studies,"Interdisciplinary introduction to the basic concepts and approaches in Asian American Studies. Surveys the various dimensions of Asian American experiences including history, social organization, literature, arts, and politics.",3 hours.,1SS,Social & Beh Sci - Soc Sci,30560,A  ,,,"UIUC Social Sciences, and US Minority Culture(s) course.",,,,S2,2007-06-11Z,2007-08-02Z,0,LCD,Lecture-Discussion,01:30 PM,03:15 PM,TWR    ,G48,Foreign Languages Building,"Chung, J"
2007,Summer,KV,AAS,Asian American Studies,120,Intro to Asian Am Pop Culture,Introductory understanding of the way U.S. popular culture has affected Asian Americans and the contributions Asian Americans have made to U.S. media and popular culture since the mid 1880's.,3 hours.,1US,Cultural Studies - US Minority,33565,A  ,,,US Minority Culture(s) course.,,,,S1,2007-05-14Z,2007-06-08Z,0,LCD,Lecture-Discussion,10:00 AM,01:20 PM,TWR    ,305,Materials Science & Eng Bld,"Ono, K"
2007,Summer,KL,ABE,Agricultural and Biological Engineering,199,Undergraduate Open Seminar,Experimental course on a special topic in Agricultural Engineering. May be repeated to a maximum of 12 hours.,1 TO 5 hours.,,Cultural Studies - US Minority,10141,,,,,,,,1,2007-05-14Z,2007-08-02Z,0,IND,Independent Study,ARRANGED,,,,,
2007,Summer,KL,ABE,Agricultural and Biological Engineering,396,UG Honors Research or Thesis,"Individual research, special problems, thesis, development and/or design work for James Scholars under the direction of the honors advisor. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.",1 TO 4 hours.,,Cultural Studies - US Minority,10163,,,,,,,,1,2007-05-14Z,2007-08-02Z,0,IND,Independent Study,ARRANGED,,,,,
2007,Summer,KL,ABE,Agricultural and Biological Engineering,497,Independent Study,"Individual research, special problems, thesis, development and/or design work under the supervision of a member of the faculty. 1 to 4 undergraduate hours. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.",1 TO 4 hours.,,Cultural Studies - US Minority,33767,,Please see instructor for appropriate CRN.,,,,,,1,2007-05-14Z,2007-08-02Z,0,IND,Independent Study,ARRANGED,,,,,
2007,Summer,KL,ABE,Agricultural and Biological Engineering,498,Special Topics,Group discussion or an experimental course on a special topic in agricultural engineering. May be repeated to a maximum of 16 hours.,1 TO 4 hours.,,Cultural Studies - US Minority,10169,,,,,,,,1,2007-05-14Z,2007-08-02Z,0,IND,Independent Study,ARRANGED,,,,,
2007,Summer,KL,ABE,Agricultural and Biological Engineering,597,Independent Study,Individual investigations or studies of any phases of agricultural engineering selected by the student and approved by the advisor and the faculty member who will supervise the study. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,1 TO 4 hours.,,Cultural Studies - US Minority,10174,,,,,,,,1,2007-05-14Z,2007-08-02Z,0,IND,Independent Study,ARRANGED,,,,,
2007,Summer,KL,ABE,Agricultural and Biological Engineering,599,Thesis Research,Approved for S/U grading only. May be repeated.,0 TO 16 hours.,,Cultural Studies - US Minority,10177,,,,,,,,1,2007-05-14Z,2007-08-02Z,0,IND,Independent Study,ARRANGED,,,,,
2007,Summer,KM,ACCY,Accountancy,199,Undergraduate Open Seminar,May be repeated.,1 TO 5 hours.,,Cultural Studies - US Minority,10033,,,,,,,,1,2007-05-14Z,2007-08-02Z,0,IND,Independent Study,ARRANGED,,,,,
2007,Summer,KM,ACCY,Accountancy,201,Accounting and Accountancy I,"Introduction to the role of accounting information in establishing organization objectives and goals and identification of strategies to best achieve such objectives and goals. Topics focus on the utility of information necessary for the formation, execution and monitoring of the variety of contracts embedded in organization strategies. Projects facilitate self-discovery of knowledge and development of a variety of professional skills and attitudes. Credit is not given for both ACCY 201 and ACCY 200. Prerequisite: ECON 102 and ECON 103 or equivalents. ",3 hours.,,Cultural Studies - US Minority,30561,A  ,,,,,,,SF,2007-05-14Z,2007-08-02Z,0,LCD,Lecture-Discussion,10:00 AM,11:20 AM,MWR    ,36,Wohlers Hall,"Feller, A"
2007,Summer,KM,ACCY,Accountancy,202,Accounting and Accountancy II,"Continuation of ACCY 201 with focus on strategic management of economic resources, together with acquisition of such resources, and financial and non-financial measures of organizational performance. Credit is not given for both ACCY 202 and ACCY 200. Prerequisite: ACCY 201 or equivalent. ",3 hours.,,Cultural Studies - US Minority,30562,A  ,,,,,,,SF,2007-05-14Z,2007-08-02Z,0,LCD,Lecture-Discussion,01:00 PM,02:20 PM,MWR    ,36,Wohlers Hall,"Finnegan, T"
